rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
11,doi:10.1016/j.enpol.2013.01.019,Rewarding energy savings rather than energy efficiency: Exploring the concept of a feed-in tariff for energy savings,2013,Energy Policy,https://doi.org/10.1016/j.enpol.2013.01.019,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
12,doi:10.1109/lra.2021.3094498,Autonomous Runtime Composition of Sensor-Based Skills Using Concurrent Task Planning,2021,IEEE Robotics and Automation Letters,https://doi.org/10.1109/lra.2021.3094498,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
13,doi:10.1109/rcar47638.2019.9043943,Algorithms For the Energy Consumption Limitation of Wireless Sensor Modules,2019,2019 IEEE International Conference on Real-time Computing and Robotics (RCAR),https://doi.org/10.1109/rcar47638.2019.9043943,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
14,doi:10.1177/0278364920944474,Scaling simulation-to-real transfer by learning a latent space of robot skills,2020,The International Journal of Robotics Research,https://doi.org/10.1177/0278364920944474,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
15,doi:10.66967/jaics.2026.v2i103,Multimodal AI: PaLM-E’s Role in Vision–Language–Robotics & the Future of Efficient Fine-Tuning,2026,Journal of Artificial Intelligence & Control Systems,https://doi.org/10.66967/jaics.2026.v2i103,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
16,doi:10.1016/j.heliyon.2023.e15100,Impacts of integrating engineering design process into STEM makerspace on renewable energy unit to foster students’ system thinking skills,2023,Heliyon,https://doi.org/10.1016/j.heliyon.2023.e15100,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
17,arxiv:2602.13850v3,Humanoid Hanoi: Investigating Shared Whole-Body Control for Skill-Based Box Rearrangement,2026,arXiv,http://arxiv.org/abs/2602.13850v3,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
18,arxiv:2601.17507v1,MetaWorld: Skill Transfer and Composition in a Hierarchical World Model for Grounding High-Level Instructions,2026,arXiv,http://arxiv.org/abs/2601.17507v1,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
19,doi:10.5194/bg-20-3119-2023,Potassium limitation of forest productivity – Part 2: CASTANEA-MAESPA-K shows a reduction in photosynthesis rather than a stoichiometric limitation of tissue formation,2023,Biogeosciences,https://doi.org/10.5194/bg-20-3119-2023,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
20,doi:10.3390/en14092609,Definition of the Future Skills Needs of Job Profiles in the Renewable Energy Sector,2021,Energies,https://doi.org/10.3390/en14092609,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
21,doi:10.1523/jneurosci.5792-11.2012,Muscle Coordination Is Habitual Rather than Optimal,2012,Journal of Neuroscience,https://doi.org/10.1523/jneurosci.5792-11.2012,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
22,doi:10.3390/plants14050634,Compliant Motion Planning Integrating Human Skill for Robotic Arm Collecting Tomato Bunch Based on Improved DDPG,2025,Plants,https://doi.org/10.3390/plants14050634,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
23,doi:10.3389/frobt.2024.1363443,EzSkiROS: enhancing robot skill composition with embedded DSL for early error detection,2025,Frontiers in Robotics and AI,https://doi.org/10.3389/frobt.2024.1363443,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
24,doi:10.1609/socs.v18i1.35987,Task and Motion Planning Using Infinite Completion Tree and Agnostic Skills,2025,Proceedings of the International Symposium on Combinatorial Search,https://doi.org/10.1609/socs.v18i1.35987,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
25,doi:10.21203/rs.3.rs-9385278/v1,Natural Language-Driven Zero-Shot Generalization of Robotic Grasping Skills,,,https://doi.org/10.21203/rs.3.rs-9385278/v1,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
26,arxiv:2604.01158v1,SMASH: Mastering Scalable Whole-Body Skills for Humanoid Ping-Pong with Egocentric Vision,2026,arXiv,http://arxiv.org/abs/2604.01158v1,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
27,doi:10.1016/j.ijnonlinmec.2024.104685,Energy of a non-linear viscoelastic model compatible with fractional relaxation,2024,International Journal of Non-Linear Mechanics,https://doi.org/10.1016/j.ijnonlinmec.2024.104685,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
28,doi:10.1002/oca.2415,Optimal control of a wind energy conversion system and a wind turbine,2018,Optimal Control Applications and Methods,https://doi.org/10.1002/oca.2415,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
29,arxiv:2509.13780v1,Behavior Foundation Model for Humanoid Robots,2025,arXiv,http://arxiv.org/abs/2509.13780v1,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
30,doi:10.15607/rss.2025.xxi.150,Manual2Skill: Learning to Read Manuals and Acquire Robotic Skills for Furniture Assembly Using Vision-Language Models,2025,Robotics: Science and Systems XXI,https://doi.org/10.15607/rss.2025.xxi.150,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
31,title:energyaction unimanual to bimanual composition with energy based models,EnergyAction: Unimanual to Bimanual Composition with Energy-Based Models,2026,arXiv (Cornell University),https://openalex.org/W7140346604,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
32,doi:10.3390/robotics12040104,Skill Fusion in Hybrid Robotic Framework for Visual Object Goal Navigation,2023,Robotics,https://doi.org/10.3390/robotics12040104,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
33,doi:10.53055/icimod.1121,Forest landscape restoration in the Hindu Kush Himalaya: From global vision to local action,2026,,https://doi.org/10.53055/icimod.1121,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
34,doi:10.1111/1365-2745.13451/v1/review1,"Review for ""Competition and demography rather than dispersal limitation slow down upward shifts of trees’ upper elevation limits in the Alps""",2020,,https://doi.org/10.1111/1365-2745.13451/v1/review1,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
35,doi:10.3389/fsuep.2025.1525160,Renewable energy adoption: a case of skill gaps in South African local government,2025,Frontiers in Sustainable Energy Policy,https://doi.org/10.3389/fsuep.2025.1525160,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
36,doi:10.1007/s41979-022-00078-2,"‘More than Robots’: Reviewing the Impact of the FIRST® LEGO® League Challenge Robotics Competition on School Students’ STEM Attitudes, Learning, and Twenty-First Century Skill Development",2022,Journal for STEM Education Research,https://doi.org/10.1007/s41979-022-00078-2,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
37,arxiv:2504.17901v2,Beyond Task and Motion Planning: Hierarchical Robot Planning with General-Purpose Skills,2025,arXiv,http://arxiv.org/abs/2504.17901v2,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
38,arxiv:2111.13129v2,Robot Skill Adaptation via Soft Actor-Critic Gaussian Mixture Models,2021,arXiv,http://arxiv.org/abs/2111.13129v2,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
39,doi:10.48550/arxiv.2510.01068,Compose Your Policies! Improving Diffusion-based or Flow-based Robot Policies via Test-time Distribution-level Composition,2025,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2510.01068,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
40,doi:10.3390/app13106119,Enhancing Skills Demand Understanding through Job Ad Segmentation Using NLP and Clustering Techniques,2023,Applied Sciences,https://doi.org/10.3390/app13106119,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
41,arxiv:2410.17188v2,Minimum-Violation Temporal Logic Planning for Heterogeneous Robots under Robot Skill Failures,2024,arXiv,http://arxiv.org/abs/2410.17188v2,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
42,doi:10.21203/rs.3.rs-9114900/v1,Free-Energy Geometry and Dynamical Regime Switching under Feasibility Constraints A Transferable Dynamical Motif for Nonequilibrium Systems,,,https://doi.org/10.21203/rs.3.rs-9114900/v1,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
43,doi:10.64898/2026.05.20.726735,Large language model inference of macromolecular complex composition via model consensus and experimental data integration,,,https://doi.org/10.64898/2026.05.20.726735,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
44,doi:10.62311/nesx/rb-978-81-998923-9-2,Knowledge Graph and Large Language Model–Based Systems for Accelerating Research and Development Services,2026,,https://doi.org/10.62311/nesx/rb-978-81-998923-9-2,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
45,arxiv:2601.21251v1,Abstracting Robot Manipulation Skills via Mixture-of-Experts Diffusion Policies,2026,arXiv,http://arxiv.org/abs/2601.21251v1,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
46,arxiv:2606.08729v1,"IR-SIM: A Lightweight Skill-Native Simulator for Navigation, Learning, and Benchmarking",2026,arXiv,http://arxiv.org/abs/2606.08729v1,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
47,doi:10.1177/02783649211004615,Learning compositional models of robot skills for task and motion planning,2021,The International Journal of Robotics Research,https://doi.org/10.1177/02783649211004615,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
48,doi:10.1109/ojemb.2020.2987885,For Motion Assistance Humans Prefer to Rely on a Robot Rather Than on an Unpredictable Human,2020,IEEE Open Journal of Engineering in Medicine and Biology,https://doi.org/10.1109/ojemb.2020.2987885,Addresses energy-based robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Energy landscape skill composition keeps action-critical alternatives explicit until a physical observation collapses them.
